124	676	36	19.87
9574	134	4	8.98
1162	400	6	16.77
756	1119	3	8.47
109	13074	7	20.18
847	243	9	13.49
368	27587	4	42.18
275	875	7	10.53
1291	12	81	20.21
2310	102	36	10.4
3372	532	3	12.46
27165	2172	4	58.23
306	1248	6	13.24
7	1597	4	19.51
123	2277	60	269.06
180	6289	3	7.35
35923	112	3	12.89
2499	112	16	14.49
14602	16410	7	141.91
8315	248	4	18.93
3009	690	4	20.44
164	8798	3	8.02
1956	651	3	10.6
123	6991	5	6.83
902	237	10	17.08
490	1799	3	8.3
8063	8	4	7.09
9026	225	3	12.47
455	2197	3	9.01
1061	120	23	7
1538	448	5	16.28
15512	124	4	12.67
12409	136	3	6.65
7104	160	4	10.64
102	3833	22	10.09
414	4401	3	12.77
117	12451	5	10.71
131	263	81	16.89
156	219	93	76.26
3695	199	4	8.69
2632	10935	11	166.19
8117	154	4	10.61
1022	1234	3	10.95
14035	2629	3	34.19
14445	137	3	8.09
14481	121	8	39.91
13	4833	5	10.58
230	9151	4	19.29
415	2952	6	28.95
25710	108	3	8.26
10838	108	6	11.16
1615	6555	3	24.66
114	9786	5	6.68
548	2408	3	10.52
29955	29954	3	68.49
30966	33443	3	68.49
10551	7	9	104.99
13428	163	3	11.2
142	10595	4	10.73
102	6098	14	6.97
188	6667	4	12.89
1433	12	66	8.5
115	10063	6	10.06
120	8824	5	7.12
9259	109	6	8.02
57	35720	3	16.39
3693	115	13	13.03
154	446	31	21.92
3695	860	3	16.29
5935	204	3	8.51
11692	2063	10	145.3
220	2197	7	17.46
12	392	296	41.79
2641	212	6	14.62
8146	25504	3	48.54
105	1755	35	28.62
7164	286	3	12.94
4638	153	5	8.62
14504	13261	3	46.44
16	7832	7	12.71
390	141	37	9.88
124	4855	20	72.34
9844	18799	6	110.71
4066	134	9	16.05
8093	163	5	17.93
10526	160	3	9.04
161	10873	3	9.75
111	12053	6	12.87
656	4322	3	15.82
152	5573	4	7.15
104	20884	4	7.12
1134	271	6	10.2
623	1319	3	8.11
720	538	4	6.77
6981	205	3	9.55
180	2288	6	10.17
207	3106	5	12.08
12352	106	5	7.86
4713	468	3	14.19
125	19236	3	8.94
12260	151	3	8.92
1832	230	5	8.77
12	22687	5	7.3
969	197	12	19.31
391	1948	3	7.19
10848	258	3	15.37
124	5285	8	13.41
1599	8	25	43.22
5532	541	26	301.05
105	37645	3	11.09
2563	156	6	7.01
519	545	8	19.8
1535	943	3	11.6
211	813	9	9.59
163	15499	3	13
134	14983	3	8.01
10119	9	4	8.93
1167	118	35	33.33
4329	156	5	9.19
5867	220	3	8.91
2184	2	13	14.52
152	120	359	30.61
755	108	46	12.72
2789	112	14	8.27
1287	1035	3	11.3
275	1760	4	7.17
207	3443	7	22.91
1290	387	5	13.01
307	237	18	11.22
133	12638	3	6.68
2968	14	52	9.22
103	6529	13	9.84
8791	375	3	16.86
4664	236	9	44.4
1057	3236	5	33.59
11384	12	11	16.07
8309	102	12	11.3
7156	113	9	16.07
357	362	31	94.71
281	988	6	10.14
8752	112	6	7.82
186	2515	8	19.69
9776	110	7	13.36
109	29386	3	8.28
12	3674	31	14.47
283	1775	5	11.72
314	701	7	10.71
11692	390	4	29.41
160	913	13	11.46
158	130	206	12.5
13	1234	10	9.17
14	1442	105	8.6
102	827	94	14.72
103	950	87	36.44
15397	156	3	11.28
790	85	21	15.73
247	1597	5	8.4
126	2174	11	8.14
5779	110	14	29.51
115	14625	4	7.42
101	1411	64	24.7
23178	383	3	25.22
284	3789	3	8.64
103	57	2054	23.43
6923	1508	7	70.91
45	133	100	6.94
105	856	54	19.12
12	1288	77	12.43
516	127	33	7.74
515	780	4	7.05
15538	269	3	19.06
112	27746	3	8.64
106	27002	3	7.97
102	4697	20	12.09
186	4345	5	13.55
6616	417	3	15.58
5079	102	19	13.43
416	1760	3	7.14
385	369	8	7.95
626	1852	6	28.35
305	3924	3	10.27
59	851	27	11.77
658	1019	3	6.89
14370	168	3	12.88
150	1684	9	8.29
153	205	65	9.84
17	615	4	7.65
686	1007	3	7
102	19925	6	12.99
12	18685	6	8.77
180	3444	4	6.88
103	19553	6	14.91
4745	521	3	14.54
1599	6527	3	24.59
59	2843	16	25.98
28509	350	4	41.65
273	280	17	11.4
16	2215	15	9.82
868	150	14	8.24
243	4988	3	8.66
869	772	5	16.81
17466	117	4	9.9
182	7671	3	9.03
8257	143	7	22.5
8157	105	7	7.03
28279	112	3	8.64
4480	123	10	16.27
997	1525	3	11.93
519	775	6	16.17
3615	117	11	9.73
17817	109	4	9.57
1065	299	6	11.27
8758	2088	5	53.21
110	2600	18	14.9
412	4871	3	13.24
163	4093	10	33.29
3137	8580	5	57.87
322	235	34	56.59
10776	111	6	10.21
57	16301	3	7.37
1686	1799	3	16.03
222	2492	4	7.03
165	937	45	153.39
2135	115	20	15.9
31569	103	3	7.45
106	1651	22	7.1
191	125	194	86.23
471	5157	3	14.75
254	3190	5	15.52
32590	105	3	11.09
640	4856	3	16.34
164	5307	4	8.39
162	6083	4	9.2
1080	1024	3	10.07
2100	266	5	12.02
11950	2437	3	32.15
4461	115	9	7.37
5486	2	6	9.19
109	7982	8	12.24
194	6450	3	8.51
921	566	4	9.22
13	24938	3	17.32
7695	237	3	11.57
1876	85	9	7.16
5922	267	4	17.05
126	14596	3	7.01
120	1283	22	10.65
11322	4011	3	34.78
2755	1960	3	19.58
298	2677	3	6.76
266	3193	3	7.02
1223	130	16	8.21
10174	2	4	8.99
2718	1798	6	46.93
136	36344	3	18.17
7839	103	14	20.98
4737	146	6	10.17
775	471	9	27.96
300	340	13	12.86
2818	107	15	8.8
199	4134	4	9.64
118	3758	10	8.82
18072	9	3	9.5
120	3526	11	11.45
1895	531	5	19.76
433	260	11	9.37
1418	238	5	7.01
28834	212	3	21.53
499	154	21	7.93
27183	22242	4	84.01
179	28563	3	19.65
528	504	6	10.01
529	138	30	10.65
