242	199	10	38.78
493	7881	5	60.22
1296	14	24	27.34
2297	12	17	13.66
159	49421	3	40.35
18126	12	5	13.19
3778	11666	3	47.67
114	11401	11	93.01
101	6627	6	11.8
23962	1474	3	48.24
160	8268	3	22.38
114	9788	6	38.45
2465	102	7	7.53
101	2499	15	28.28
252	976	3	15.76
129	1224	31	213.92
874	363	5	35.07
45	1511	4	10.99
124	2752	18	129.27
1895	800	3	27.21
365	1793	5	41.88
733	10395	7	100.63
85	121	29	26.42
18532	298	3	36.36
165	13391	4	38.67
120	11496	5	35.48
7510	114	12	88.54
2973	12	13	10.25
254	255	8	34.17
286	1162	10	83.1
5717	148	4	26.52
187	538	3	9.61
23697	12	3	6.82
101	1696	21	38.72
1114	954	3	25.16
102	2227	9	11.88
5781	110	5	19.33
8718	12	9	18.65
2047	6188	3	39.34
26667	103	3	14.95
10571	445	3	34.57
130	204	11	13.26
186	134	9	7.82
1623	1852	3	31.1
9582	220	6	66.27
16651	6066	3	53.21
117	10404	5	31.81
32532	103	3	16.49
8155	14	5	7.39
214	137	6	4.45
129	17532	3	23.5
154	207	5	4.76
112	13262	9	72.14
12682	108	7	40.69
2758	41767	3	61.37
5094	12	32	126.52
2567	129	3	10.57
195	10800	4	39.95
2307	1219	16	221
290	338	4	16.26
108	3396	4	7.01
1792	108	82	596.01
15738	12	5	12.04
6809	14	8	16.08
733	575	14	136.49
135	212	37	137.98
137	5917	3	16.66
107	5252	4	9.83
570	202	4	16.44
948	14	16	4.1
5792	12	8	8.13
2444	4946	3	39.05
976	105	17	37.41
4042	12	12	13.31
1426	980	5	49.84
118	7359	3	13.41
9320	741	3	36.63
399	1170	4	29.36
2604	125	19	136.53
104	10401	4	14.06
102	8775	3	5.3
10656	6992	3	50.88
8101	1144	4	53.11
4355	132	6	36.87
4816	14860	3	51.14
114	957	4	4.83
117	594	31	132.96
145	126	84	216.68
147	859	8	34.98
234	1205	7	49.83
102	12977	12	76.97
112	19647	4	27.84
5828	112	11	66.42
268	660	4	20.8
120	4064	12	79.01
9791	12	6	9.22
9009	132	3	18.98
5013	220	3	23.91
1592	116	5	12.73
1947	113	21	114.73
113	2186	7	23.81
11734	1392	14	257.6
139	3405	3	13.97
1756	103	7	6.11
140	1298	6	25.67
133	122	37	26.78
1634	1021	4	39.41
13515	1788	10	180.13
108	2507	13	44.06
9728	17702	3	57.27
231	14	114	75.06
15892	129	3	22.83
104	9309	3	8.2
5643	12	21	62.24
23525	12	3	6.82
201	1011	3	13.96
108	17859	4	21.67
17148	12	4	8.48
1253	103	8	5.17
142	2291	12	81.79
103	13667	3	9.52
3781	9	3	13.75
3681	117	20	141.7
141	1016	3	7.73
145	3243	4	21.31
120	2647	4	13.88
1800	293	3	20.27
1394	145	5	21.16
2514	104	7	12.85
842	4589	3	32.58
102	11786	5	17.5
369	3501	3	25.84
5274	12	10	12.54
229	188	4	7.36
108	1059	48	215.63
108	4260	6	17.13
15023	1508	3	44.4
9805	102	3	6.05
102	25097	5	31.46
344	144	31	155.24
3505	12	12	10.87
11485	14	4	7.08
8420	102	3	5.07
2119	105	4	3.99
2024	3003	6	78.75
25342	14	3	10.25
342	1238	3	19.56
154	411	3	4.71
1682	873	5	50.15
4030	267	6	56.83
128	6233	4	23.09
101	6121	8	18.74
105	652	9	5.44
7953	14	4	4.43
12785	103	3	8.64
127	1065	3	6
315	130	10	20.67
217	121	15	20.74
33708	105	3	21.56
114	15206	3	17.97
11696	14	4	7.54
32923	18272	3	70.44
1846	5761	3	38.44
103	4634	4	5.61
4986	12	15	28.2
124	21116	3	24.61
310	785	23	219.72
1133	2398	3	30.39
102	20517	5	26.38
337	21	3	4.65
247	204	10	39.85
180	606	3	9.9
125	1867	4	13.41
2091	106	8	17.13
163	11463	9	99.94
196	16279	3	31.45
690	241	3	13.39
12231	14	3	4.43
4483	12	8	5.26
6531	103	5	12.28
143	15362	3	24.52
4403	751	15	211.6
9138	12	7	11.54
116	14218	3	18.05
101	2198	22	52.74
103	3515	7	13.44
4479	102	6	10.59
105	1305	34	139.54
104	1437	11	19
3768	1156	3	33.09
128	1279	14	73.67
224	662	12	82.82
144	12503	3	23.05
12146	3495	5	84.76
101	2957	10	14.54
14140	3248	3	48.23
45	5267	8	51.73
4717	905	5	60.62
109	13386	5	28.41
13322	103	8	42.83
855	934	13	141.31
2483	1017	4	42.5
3128	2272	3	35.85
144	24553	4	41.15
2456	2277	6	77.74
113	1429	7	18.75
140	105	71	9.01
16983	12	3	4.61
5785	209	3	24.28
113	3296	8	35.62
2847	2124	40	719.21
17765	511	6	89.81
10031	18347	3	58.36
132	10387	5	38.87
22409	14	3	9.1
102	9615	4	10.25
120	2952	7	33.54
202	2537	4	27.61
27067	12	3	7.91
101	12998	6	21.96
103	14238	3	9.52
520	24964	3	43.39
141	747	6	19.66
29596	129	4	42.57
160	14259	3	26.4
101	12621	4	10.39
102	13809	11	69.93
5445	12	16	35.73
1619	967	4	38.91
20548	1271	3	46.4
101	8939	3	4.06
16342	12	3	4.09
109	106	1436	2867.29
241	13170	4	44.68
104	48804	3	24.85
138	191	22	56.39
37334	102	3	17.64
20433	5113	5	97.89
138	6786	4	26.46
20525	14	3	8.18
11852	1975	16	319.27
3126	378	5	47.68
2581	104	6	9.58
376	546	20	179.48
112	7009	21	176.73
375	155	5	11.41
6937	6793	6	104.88
7026	111	7	37.44
9458	102	6	19.81
104	28698	3	18.19
44560	14	3	18.27
138	5463	3	16.58
773	298	5	31.22
1286	121	6	19.07
12290	8	3	21.6
5951	880	4	48.26
141	1905	20	149.92
115	1067	9	26.36
