20170	1
19810	2
53886	3
7900	4
66156	5
2341	6
39197	7
9223	8
74943	9
15984	10
57709	11
57333	12
6939	13
3241	14
3527	15
37169	16
22558	17
26156	18
2123	19
53498	20
42682	21
51792	22
61402	23
69068	24
30127	25
86847	26
81560	27
44247	28
10216	29
31940	30
8373	31
25900	32
77498	33
28644	34
22435	35
40236	36
42481	37
56582	38
5364	39
26885	40
47525	41
25720	42
47498	43
36452	44
90607	45
92172	46
1355	47
2071	48
28434	49
90399	50
4371	51
51125	52
48107	53
89128	54
56918	55
83181	56
12005	57
2696	58
17119	59
21189	60
24450	61
74606	62
39426	63
19098	64
73996	65
37613	66
44814	67
71838	68
76522	69
31841	70
8369	71
46611	72
29450	73
2605	74
541	75
85472	76
5515	77
59151	78
22439	79
24809	80
57838	81
15768	82
54490	83
90109	84
82660	85
7524	86
94134	87
17505	88
67401	89
70384	90
46711	91
76843	92
3525	93
317	94
19048	95
88507	96
94193	97
42629	98
15966	99
81108	100
27493	101
32452	102
70997	103
75623	104
81114	105
59501	106
76815	107
87790	108
27392	109
9920	110
43337	111
68216	112
7024	113
74398	114
27598	115
71964	116
26831	117
72949	118
74071	119
30974	120
17763	121
15310	122
45212	123
68266	124
30532	125
35804	126
87806	127
39667	128
54899	129
76738	130
67214	131
87110	132
24715	133
19167	134
54368	135
63374	136
78889	137
47683	138
3351	139
11387	140
42524	141
38029	142
2001	143
47071	144
3625	145
22024	146
40848	147
69008	148
4073	149
46022	150
87335	151
68913	152
49548	153
42230	154
86458	155
94003	156
63415	157
68507	158
58644	159
19182	160
4599	161
5724	162
38362	163
82241	164
18790	165
60619	166
45682	167
20631	168
53426	169
92520	170
27713	171
67870	172
24786	173
477	174
55254	175
335	176
64077	177
33195	178
50605	179
32985	180
61533	181
11735	182
20547	183
45920	184
24805	185
86733	186
52612	187
59858	188
25038	189
53463	190
50053	191
57825	192
4910	193
5182	194
26651	195
89829	196
26195	197
20707	198
6449	199
83001	200
69669	201
81221	202
71049	203
69407	204
39471	205
64432	206
91063	207
35363	208
57654	209
30043	210
43055	211
62981	212
73488	213
71273	214
72932	215
54475	216
89450	217
23932	218
