77900	1
53521	2
39355	3
13129	4
11151	5
8811	6
82852	7
66823	8
3375	9
68500	10
5101	11
63820	12
45527	13
31417	14
24124	15
24373	16
47732	17
49652	18
1015	19
20466	20
7141	21
67397	22
49001	23
38242	24
32276	25
63940	26
60079	27
70742	28
48360	29
10644	30
39764	31
71044	32
72503	33
20662	34
23027	35
45259	36
6257	37
36361	38
21120	39
30453	40
65216	41
35831	42
7231	43
38983	44
37583	45
38099	46
48862	47
36151	48
27662	49
43468	50
36249	51
65852	52
7319	53
55238	54
34894	55
38484	56
11361	57
34796	58
34784	59
39586	60
47120	61
21845	62
19876	63
67040	64
40389	65
75230	66
14376	67
13514	68
7094	69
42151	70
82014	71
4063	72
10552	73
48446	74
51281	75
49227	76
16491	77
46076	78
7302	79
5051	80
16236	81
48277	82
4269	83
3909	84
50585	85
18179	86
73037	87
88472	88
67337	89
43704	90
14796	91
53301	92
77392	93
9041	94
40951	95
67756	96
42868	97
82466	98
85194	99
12229	100
53747	101
54297	102
15311	103
33408	104
55107	105
39228	106
22233	107
281	108
28574	109
24991	110
3517	111
34232	112
9248	113
58786	114
82579	115
44921	116
1287	117
40603	118
5544	119
62102	120
37927	121
47726	122
17097	123
22651	124
82146	125
60579	126
6365	127
82316	128
33349	129
62646	130
19286	131
33886	132
6602	133
47433	134
2693	135
28753	136
26417	137
11370	138
75628	139
25615	140
52363	141
9487	142
16805	143
36990	144
48000	145
39461	146
51353	147
39156	148
41509	149
9194	150
44739	151
5721	152
86620	153
56543	154
68445	155
87190	156
29641	157
72361	158
28483	159
12038	160
43473	161
152	162
907	163
51294	164
7011	165
55476	166
58603	167
84522	168
3982	169
38676	170
31499	171
5351	172
24980	173
46515	174
58416	175
86960	176
27883	177
65601	178
27172	179
8091	180
35688	181
30510	182
42648	183
438	184
48757	185
63956	186
261	187
40429	188
53354	189
62219	190
7686	191
49109	192
26935	193
64497	194
25005	195
39179	196
82803	197
26021	198
4319	199
472	200
27054	201
51926	202
1410	203
77042	204
1778	205
11142	206
79476	207
62594	208
79084	209
76392	210
33882	211
42496	212
4636	213
43067	214
4606	215
1304	216
58641	217
10470	218
81277	219
37748	220
1193	221
43050	222
11952	223
1149	224
39997	225
59614	226
1395	227
78240	228
80889	229
29830	230
48507	231
13290	232
11927	233
85297	234
6308	235
26460	236
24072	237
30752	238
37355	239
59730	240
21146	241
39048	242
60569	243
14550	244
39119	245
43777	246
95	247
87467	248
76680	249
33202	250
47052	251
59821	252
50876	253
88029	254
41562	255
66798	256
28953	257
11728	258
36875	259
13431	260
18826	261
30731	262
54732	263
17990	264
4438	265
3631	266
9240	267
26147	268
1486	269
4746	270
59812	271
3168	272
58711	273
67920	274
79668	275
9462	276
61611	277
4318	278
71389	279
67518	280
81960	281
15410	282
10830	283
13151	284
67247	285
787	286
29527	287
348	288
19709	289
73895	290
42952	291
1088	292
4417	293
63755	294
8984	295
8842	296
28572	297
1217	298
62894	299
85250	300
85568	301
66761	302
6413	303
26392	304
87095	305
76427	306
15798	307
35045	308
48574	309
6332	310
76671	311
74983	312
85515	313
70711	314
31314	315
87039	316
74354	317
88592	318
4849	319
79881	320
85015	321
75830	322
8955	323
48258	324
72768	325
42765	326
83585	327
72725	328
25690	329
71823	330
6890	331
60467	332
3093	333
31582	334
55054	335
6185	336
23904	337
69259	338
46768	339
87206	340
13727	341
77348	342
38290	343
9473	344
23095	345
65525	346
13787	347
86580	348
87855	349
7313	350
31360	351
64388	352
3831	353
10810	354
6036	355
54380	356
37643	357
72435	358
77684	359
6566	360
65807	361
5741	362
38057	363
19731	364
18950	365
65727	366
45282	367
55702	368
51426	369
69124	370
695	371
684	372
16600	373
1991	374
10669	375
32386	376
7750	377
77682	378
5852	379
8290	380
48594	381
30893	382
42755	383
8453	384
6689	385
23326	386
1466	387
13440	388
8182	389
2893	390
46826	391
63594	392
14197	393
15962	394
25136	395
83481	396
26215	397
64120	398
31620	399
560	400
56657	401
7875	402
37041	403
570	404
1832	405
24489	406
43094	407
1225	408
24430	409
7218	410
20145	411
37074	412
37079	413
50640	414
3815	415
33331	416
57580	417
67047	418
41700	419
64385	420
