719	133	3	9.35
27209	101	4	23.58
317	926	4	28.68
4725	337	3	29.71
126	3628	3	17.51
27688	17313	3	69.42
104	1234	3	3.86
391	175	4	15.15
1439	189	12	106.12
4575	14	9	13.02
3495	18676	5	96.06
12	4863	5	6.17
1441	12	11	7.19
225	108	10	10.71
102	1137	21	48.9
11907	12	3	5.79
491	2301	3	27.81
2020	138	3	15.38
245	112	17	54.32
4005	104	5	21.55
1959	12	20	43.44
1778	106	3	7.57
103	2813	3	6.98
126	502	3	6.65
102	831	10	6.66
104	583	5	5.19
12212	121	3	24.62
187	133	5	6.24
9	8	15	14.43
492	162	3	10.05
168	10976	4	41.7
259	1218	12	114.35
1348	998	22	306.3
12153	162	3	29.11
14575	798	3	42.49
706	23726	3	46.58
1010	1146	4	39.45
101	9645	3	7.48
770	21343	3	45.4
403	1206	3	22.53
1968	108	20	133.45
750	12	72	215.17
6134	14	7	10.46
110	2805	4	18.62
133	494	16	90.45
265	3143	3	25.63
6842	412	3	33.29
672	135	3	9.39
27160	14	3	8.81
2280	101	5	5.02
3305	14	18	39.87
10309	102	3	8.17
115	1616	5	23.46
272	106	6	4.33
8813	101	3	7.07
2812	1875	3	36.85
230	189	8	33.59
5276	14	10	19.54
85	398	4	10.72
608	113	3	6.1
3505	14	7	4.31
12	23139	4	18.89
19993	21314	4	93.73
214	236	17	106.18
1747	177	4	26.78
105	4604	3	11.94
119	12067	4	34.78
4882	102	3	4.14
2644	14	11	10.22
103	685	8	13.48
124	19268	3	28.47
154	4023	4	30.83
45424	12	3	17.84
719	1255	3	26.36
2672	102	9	20.8
2633	650	4	42.98
6692	950	3	38.08
244	267	3	10.68
23333	107	4	37.57
746	32198	3	49.1
2156	14	11	6.95
1549	525	3	25.8
6116	124	5	39.85
12	24552	5	29.74
1112	12	12	5.59
1987	591	14	177.61
12	6524	4	5.45
101	6392	3	5.2
3964	134	6	47.17
2589	850	3	31.75
156	149	6	9.16
560	8379	6	82.81
104	3289	3	8.75
7885	125	3	22.24
13861	2314	3	48.74
6784	14277	5	99.17
415	1852	4	36
37037	14	3	15.21
13788	392	3	38.17
2173	101	11	24.8
1764	8	10	66.81
16073	14	4	9.86
139	749	9	49.48
980	7273	3	38.96
115	1311	7	34.69
25835	12	3	11.32
109	106	88	116.88
16344	14	3	5.45
639	1766	3	27.88
133	4073	10	89.56
26834	14	4	15.45
194	5973	4	38.15
110	693	8	27.36
838	346	3	19.72
102	25938	3	15.04
10479	12	3	4.85
608	6022	3	34.96
4117	14	14	30.11
102	8471	7	29.11
113	4879	9	74.26
1726	37436	3	58.37
12	13650	3	7.02
3716	14	8	7.4
1084	106	3	5.1
110	4876	3	15.46
5973	102	3	5.18
108	1126	5	13.48
135	287	3	4.86
1405	265	4	30.3
3927	12	6	6.94
19825	102	5	30.75
510	1415	33	451.96
677	1512	3	27.27
107	918	5	11.77
167	4052	15	167.87
1553	1668	5	59.49
9418	12	4	8.09
140	166	7	12.22
11104	503	4	53.11
102	14141	6	32.03
745	895	5	46.59
300	378	4	21.22
10722	14	5	10.21
334	5040	3	30.16
107	160	29	47.83
198	597	7	43.45
4497	6773	4	65.43
5210	415	3	31.54
6167	105	3	13.92
476	119	12	51.98
4316	280	3	27.98
6906	116	4	28.98
613	2792	3	30.34
137	3167	3	17.97
326	102	45	68.88
47111	14	3	15.21
2424	108	5	20.84
330	14	81	71.29
115	620	7	25.4
1042	210	26	266.48
300	5280	4	42.07
593	2694	3	30.03
3440	12	7	8.58
10952	14	5	10.21
12	13984	3	7.02
241	174	3	6.83
8109	6803	6	113.77
113	715	5	16.03
133	229	10	30.49
5057	1686	4	55.45
398	188	3	10.54
8454	7318	3	51.82
122	444	4	9.5
121	322	3	3.9
153	617	5	22.87
105	7043	4	21.86
7735	14	4	3.88
8069	17068	4	81.45
12	1842	9	6.39
103	720	6	7.69
1306	14	36	64.7
158	1061	5	28.25
830	2672	3	31.76
601	1350	4	36.86
9495	2803	4	65.07
13	6261	8	73.74
1475	1361	8	99.16
8	2459	4	21.97
1806	371	5	46.1
12	37416	3	17.84
103	2118	4	9.31
105	3445	5	22.34
101	6361	3	5.2
11417	102	3	9.21
3895	4316	3	43.47
514	595	5	38.99
18776	14	3	6.31
5177	12	5	6.49
13529	14	3	4.15
578	165	24	190.77
315	3144	3	26.74
2739	429	3	28.07
189	22663	4	53.67
102	18772	4	19.49
343	260	3	12.74
1757	134	3	14.36
133	529	30	213.56
118	1361	4	16.53
203	7732	8	95.36
1550	101	8	8.87
11047	102	4	14.05
102	14667	4	16.79
715	409	4	28.67
113	153	9	7.78
15295	401	3	39.12
7391	104	3	13.52
168	186	5	11.26
33552	101	3	16.95
1003	14237	4	61.36
1913	404	3	25.25
1726	1284	12	162.19
15930	12	3	7.78
106	337	8	11.63
26437	14	3	8.81
464	7235	4	48.67
272	131	7	19.85
140	470	3	7.9
117	987	4	13.94
102	12086	3	9.21
7118	14	6	8.88
1	9	7	19.18
364	9517	5	63.69
138	1094	6	31.97
137	467	4	11.89
8084	967	5	72.08
6072	12	4	4.82
410	131	4	10.17
4222	15354	3	53.18
245	126	4	5.64
2898	1226	5	62.87
526	2767	3	29.34
102	3660	6	12.53
2016	102	21	73.75
33589	102	3	17.22
17473	36128	3	73.92
448	1638	9	96.43
105	1582	3	6.24
1724	14	14	9.12
8530	12	4	7.06
101	22022	3	13.25
148	368	3	7.59
2863	306	3	26.11
138	12389	3	27.14
123	2315	3	14.73
1237	14	42	83.82
19109	14	3	6.31
315	17305	4	54.89
101	8087	3	6.7
1788	5153	3	40.03
2227	106	5	19.68
11394	8097	5	98.99
180	15809	5	61.62
1318	135	3	12.87
294	133	3	4.7
162	4946	3	23.19
120	423	20	104.4
3683	101	4	5.25
102	12036	5	21.27
402	162	4	13.84
13642	429	4	54.62
104	9392	9	70.4
384	136	7	25.32
2103	105	4	12.5
345	2132	3	25.16
6911	140	6	56.16
646	112	3	5.85
1254	113	3	9.64
102	26504	4	23.93
1596	12	24	50.89
9936	101	4	12.99
110	190	14	23.98
4377	102	5	10.44
30169	14	3	10.88
263	641	3	16.62
8045	415	6	78.65
144	112	24	49.78
2017	9349	3	44.81
331	218	3	11.02
139	1715	11	82.89
1128	12	20	23.8
7562	12	4	6.19
110	884	13	62.66
112	481	14	59.06
228	267	7	34.79
5451	102	8	28.09
522	901	3	22.73
1032	330	4	29.93
556	12	122	443.03
23036	116	5	60.58
110	8286	6	47.18
1399	15270	3	46.59
102	752	91	439.1
318	3114	6	62.34
791	128	6	26.85
385	4972	3	30.7
101	5618	5	12.18
145	10357	3	26.74
156	6080	4	34.45
14985	14135	3	60.56
102	4813	7	20.21
189	919	9	66.37
126	749	3	8.73
827	135	3	10.43
102	2178	32	152.73
31901	12	3	13.45
362	346	7	46.07
3213	14	9	7.77
121	852	4	14.02
10664	105	3	17.54
211	249	3	8.9
192	613	3	13.39
223	2599	3	23.05
3700	14	18	44.36
865	4566	3	35.16
22118	17593	4	91.81
5940	102	6	18.42
103	3196	4	12.14
9464	14	5	8.59
1060	12	15	10.31
5968	14	6	7.29
1680	187	8	65.62
1205	4959	3	37.4
1043	19527	4	66.36
2454	14	18	29.82
11891	12	4	10.1
229	112	5	4.74
1331	12941	3	44.63
241	108	8	7.34
113	3127	8	55.74
4294	102	9	28.84
3150	1693	5	66.88
175	5762	4	36.31
17324	107	3	22.4
263	879	3	18.32
163	3256	7	61.12
136	3631	3	18.76
107	1855	3	7.89
110	431	29	145.06
27914	352	3	44.54
138	593	9	45.17
644	636	21	240.62
25658	12	3	11.32
107	8	21	5.92
165	6753	20	281.79
8736	14	6	11.72
4803	186	3	24.59
14663	14	3	4.75
108	39484	3	31.98
19768	23344	4	96.36
976	970	4	38.09
2990	2594	3	39.15
23014	107	4	37.57
117	831	3	7.96
540	205	4	19.78
505	547	3	19.71
7501	14095	3	55.8
7864	12	12	51.3
233	295	3	11.03
136	499	7	29.02
106	836	3	3.97
589	500	10	91.53
14348	499	5	72.97
7164	12	4	5.81
103	1324	4	6.16
102	1455	15	32.28
102	4159	5	9.85
22704	14	3	8.81
130	216	10	28.38
23368	20039	3	68.43
6419	206	7	78.05
1100	403	3	22.03
527	135	5	18.1
875	2635	3	32.05
124	1621	6	33.84
101	3593	6	11.77
256	106	7	5.76
6291	12	5	8.36
130	1761	6	36.24
481	220	3	13.18
8797	101	4	11.76
933	261	3	18.63
3517	102	4	5.34
449	12	70	129.84
320	141	3	6.02
108	9316	6	44.92
32893	224	4	60.8
153	2108	4	25.79
10014	12	3	4.85
515	14	60	66.61
28234	32803	3	74.48
2249	15015	3	48.63
25939	14	5	25.36
104	1731	5	13.74
16287	13051	5	109.58
1178	104	5	10.3
578	148	33	272.95
5567	12	6	10.58
108	26450	3	25.27
105	7679	3	15.25
7995	41843	3	67.64
1206	101	9	8.26
17708	8	3	27.82
1233	848	3	27.21
8	1481	5	24.57
2628	149	27	305.24
11656	101	3	8.96
223	16783	3	35
32383	14	3	10.88
3943	393	3	29.36
283	597	10	80.36
105	361	12	23.65
102	987	30	84.08
6239	29484	3	61.76
101	5389	4	7.75
3548	1995	5	69.63
8124	101	3	6.7
869	281	13	120.77
2462	514	4	40.46
16858	12	3	7.78
102	6911	4	10.15
186	291	3	8.64
161	388	16	96.95
152	240	3	5.27
196	684	5	28.78
146	27382	3	36.32
102	10862	5	20.19
163	16534	7	92.13
1740	14	20	24.45
19614	101	3	13.25
16863	28107	3	68.4
290	20034	4	56.23
115	374	27	141.67
329	732	3	18.7
982	224	3	17.41
8043	148	7	74.07
986	101	10	8.22
20849	770	3	45.4
138	771	19	133.57
4934	367	3	30.43
140	151	5	4.45
120	173	7	8.21
118	930	16	99.64
7426	14	6	9.5
205	193	5	14.94
299	279	5	25.75
13	9453	9	96.08
402	643	3	19.13
7592	102	11	57.69
683	1038	3	25.11
141	182	5	7.45
119	765	7	29.29
203	104	41	98.25
113	3729	4	23.51
202	2200	7	61.23
14958	12	3	7.02
228	7876	4	42.6
12	26183	4	18.89
323	273	3	12.7
1250	1938	7	87.42
805	124	26	191.12
167	1435	5	32.8
9049	12	3	4.09
138	557	3	8.4
312	381	3	14.49
19754	14	3	7.39
585	913	14	155
14973	598	5	75
22081	14	4	12.98
7203	14	5	6.23
26607	14	3	8.81
101	1473	14	27.56
870	14	54	101.38
517	488	5	36.99
26260	102	3	15.04
126	536	5	16.32
1627	321	3	23.01
766	770	3	23.99
3943	12	5	4.39
1993	21	4	23.48
5774	12	5	7.54
2861	108	10	59.28
367	14	70	55.95
147	229	7	20.9
102	7781	7	28.06
355	102	27	23.32
105	5533	3	13.09
103	1566	4	7.22
1502	5347	7	105.09
126	1186	4	16.95
128	722	3	8.97
637	132	7	31.81
13779	165	3	30.77
105	1535	3	6.11
12	3118	29	121.89
10196	12	4	8.69
3382	105	3	10.2
7704	101	3	6.35
549	630	4	30.48
523	7587	7	97.22
26118	14	3	8.81
101	33532	4	28.53
2194	721	3	29.78
427	1632	10	107.76
10203	108	3	18.03
108	6676	9	68.53
988	490	4	32.82
268	1723	5	42.22
38328	12	3	17.84
209	1139	4	25.83
117	230	6	8.92
104	10118	5	32
1424	883	4	40.18
11165	355	3	35.6
4658	12	13	39.11
25044	14	3	8.81
1662	1473	8	102.55
10679	134	5	49.04
182	12810	3	31.19
11258	101	3	8.41
1761	243	7	62.47
343	9304	3	34.29
800	101	16	19.62
38654	11881	3	70.59
17046	8	7	87.2
1823	14	19	22.92
29170	16	3	33.97
8701	12	3	4.09
138	3316	8	65.42
31492	14	3	10.88
102	10425	3	8.17
12	9435	7	22.96
305	684	3	17.9
2854	12	11	18.94
5414	167	5	46.52
1128	137	3	12.05
145	2230	3	17.37
500	490	7	56.04
101	12292	4	14.51
108	21373	4	35.02
3400	4625	3	43.04
167	732	9	58.22
137	1240	3	12.54
13	32773	3	33.6
472	495	5	36.05
1585	6685	4	57.23
6238	14	11	28.37
105	42597	3	30.93
101	41077	3	21.39
267	20643	3	38.91
58	8159	5	38.63
7290	110	3	18.02
740	612	3	22.57
20279	102	3	13.51
7247	102	8	33.58
882	111	5	16.22
12	11545	3	5.79
143	157	19	65.82
116	137	14	14.88
9723	12	4	8.09
101	46720	3	21.39
197	123	113	797.67
107	1742	4	12.23
5958	1804	4	57.36
140	1376	10	70.03
173	119	18	47.26
114	166	10	13.33
12738	102	3	9.83
23046	177	5	72.11
2870	12	6	4.44
105	812	6	13.15
7922	6243	3	50.41
150	905	3	12.68
723	404	3	19.7
3462	1219	3	35.31
102	39807	3	21.66
