303	2864	3	22.21
191	18422	6	73.98
101	18378	4	12.49
113	13634	3	14.97
3336	104	11	33.61
3522	110	4	9.21
4574	102	10	28.9
3316	14	11	15.03
12	309	141	132.25
1401	7681	3	38.95
129	6099	4	23.11
102	5450	18	83.2
16912	587	3	40
7636	105	4	11.68
118	9223	5	27.75
10447	850	4	53.41
104	5353	4	8.37
19145	7169	3	56.97
5297	104	6	16.83
12	2742	16	18.62
103	3238	7	11.53
863	8238	10	150.29
118	15152	5	35.51
103	1509	10	10.51
104	1873	12	25.69
5631	107	5	16.72
1353	5600	4	50.86
117	25111	6	60.08
1448	105	6	4.52
272	6051	7	73.72
12	22072	3	7.68
59	643	4	5.33
4231	180	49	687.27
14178	101	5	14.84
179	3544	9	75.57
4293	12	7	4.36
8189	106	4	14.82
12988	116	3	15.42
122	831	6	11.85
18765	38268	3	76.04
7914	19881	7	154.58
102	20268	3	12.12
2790	112	38	260.85
307	237	19	108.68
5833	104	3	5.2
125	2565	13	76.96
104	4792	20	105.42
101	5287	9	15.62
2522	132	3	11.56
4565	387	3	27.36
116	9130	3	12.84
221	5551	3	23.81
103	2808	7	10.02
13641	101	11	56.05
159	3018	3	16.28
124	17536	3	22.15
103	950	41	110.39
103	2593	31	130.71
149	18289	3	28.97
105	4325	3	3.95
101	5999	15	46.58
5078	102	9	25.78
955	108	11	18.46
15662	14	3	6.56
16606	14	4	12.06
2826	12	14	13.91
1837	761	4	37.12
1800	105	7	8.93
780	103	19	19.7
110	9038	4	17.3
458	409	19	159.78
5090	12	10	14.15
519	16	4	6.08
797	149	7	30.76
106	4151	18	97.39
5784	102	6	14.26
167	168	6	4.56
117	18319	5	37.75
109	1282	12	28.96
107	2040	5	7.29
2897	2239	65	1317.24
13501	16541	6	133.52
120	21422	4	31.7
14920	535	3	38.79
108	8118	13	86.79
111	7188	5	21.91
946	101	44	66.1
145	583	4	10.26
170	816	10	54.55
5788	12	15	38.39
234	250	155	1476.74
4037	12	12	15.82
8290	104	3	7.46
8262	85	20	251.75
116	4320	5	18.21
16804	12	6	20.51
10368	111	8	51.92
7245	9757	15	328.17
101	11618	3	4.1
3199	123	15	97.09
12	13855	4	7.4
2883	140	4	20.09
140	3398	6	37.27
143	2220	30	276.36
7864	108	6	28.06
9786	12	4	4.65
10813	105	6	28.24
22983	12	3	8.79
109	5279	4	11.95
472	9	5	7.98
572	114	8	6.27
107	7882	6	26.92
107	3435	7	20.79
3802	12	16	27.85
2779	14	10	9.4
112	204	53	76.21
110	958	15	35.32
23699	107	6	54.05
20504	13990	3	63.57
6189	2469	3	40.56
106	4222	3	5.46
3473	112	10	42.59
2453	110	10	33.19
6639	101	6	8.87
9264	14	4	6.41
4280	110	5	15.32
228	101	518	1585.54
117	19283	4	29.01
1630	1320	11	134.99
27152	12	3	10.25
111	1123	8	13.71
18975	116	4	28.72
495	452	7	47.65
120	4987	10	57.34
2040	10324	4	60.38
141	668	4	10.42
526	5484	4	43.45
645	124	5	7.09
3301	12	22	46.38
294	182	9	28.69
4284	107	6	18.57
618	119	7	8.19
331	2143	5	40.77
4791	17305	5	95.98
1314	151	47	445.53
101	8608	8	21.26
9828	12	4	4.65
8255	704	3	35.57
120	4258	13	77.72
4139	123	4	17.12
255	747	4	19.88
1274	113	6	9.06
110	3957	23	143.3
670	163	3	8.29
1209	1174	11	125.91
507	1956	3	23.92
138	4853	10	79.43
112	5805	4	13.97
11609	24574	5	113.98
3501	12	8	4.1
118	44327	3	30.36
4161	14	8	9.78
17941	12	3	6.03
16920	14	3	7.15
120	25370	3	22.64
127	3214	11	69.82
1264	114	7	12.35
12	19299	3	6.78
1773	301	3	19.32
659	113	27	82.32
1675	111	8	19.23
107	16416	10	90.09
4905	12	10	13.72
101	34020	3	13.88
23916	112	5	42.52
446	203	59	509.07
17937	102	3	11.3
