627	121	5	11.43
311	3737	4	35.57
147	400	3	5.09
148	269	13	47.24
15168	12	4	6.5
10165	9795	3	52.88
7656	14	8	17.02
587	2501	4	37.42
2298	12	50	141.95
3321	101	12	30.56
18125	12	3	4.37
125	8218	6	48.02
866	2472	3	28.45
5979	112	4	22.39
11002	266	6	72.57
12	4237	9	5.66
102	8211	4	15.61
15185	12	6	15.24
2362	147	3	14.53
30059	12	3	8.38
635	8	44	280.12
120	646	13	53.12
3794	167	24	266.09
182	314	9	37.03
8325	12	8	13.01
1960	14	18	19.98
357	20053	3	37.88
1545	158	3	13.18
1200	125	3	7.94
178	126	14	23
4813	57	3	6.54
7881	14	7	13.6
1475	4003	3	34.58
1610	17080	3	45.3
25170	14	3	9.17
59	6783	6	28.81
57	6411	7	31.49
579	2850	4	38.35
13649	14	5	12.18
127	3763	5	29.51
125	113	25	13.7
8719	12	6	7.06
158	950	5	22.21
314	4022	4	36.13
130	1689	40	356.43
186	131	7	6.18
102	121	77	22.96
4267	408	4	38.95
11813	14	4	6.75
8777	195	3	26.71
45529	14	3	17.13
5096	12	13	19.58
107	2608	6	23.05
3869	1632	5	63.85
199	3354	3	20.64
321	1787	4	29.93
736	191	25	201.16
193	125	15	30.36
107	116	46	18.37
704	5067	3	31.65
1949	973	10	118.27
630	10166	3	35.75
113	863	3	4.5
137	1452	6	28.87
5795	12	26	98.06
101	13832	3	8.19
4197	247	3	24.04
498	1470	5	42.38
529	505	4	24.24
3954	173	3	19.95
7181	14	9	19.86
5613	1036	3	34.58
650	5821	3	32.21
21987	14	3	8.04
42045	117	3	35.23
103	21335	4	30.26
278	29724	3	40.33
507	541	46	515.97
1083	3041	3	31.04
6134	12	8	8.05
29169	214	3	37.9
3809	12	14	16
131	493	3	4.33
276	9896	11	148.51
3127	112	3	10.99
19500	641	8	138.94
257	197	3	6.17
20209	14	5	18.32
165	1842	3	14.96
196	1940	4	25.56
107	1524	5	12.71
886	372	3	17.41
12039	394	4	48.28
3536	2963	5	68.68
6364	17684	4	75.82
111	1521	4	11.63
1771	3843	3	35.44
103	33349	3	25.35
9763	3857	4	64.68
138	639	3	6.21
12	12446	4	4.71
299	149	6	14.75
8812	101	3	5.45
2031	950	3	27.97
26756	12	3	6.97
4570	104	7	34.66
347	898	14	123.11
2121	59	14	57.29
16155	732	10	176.35
280	5293	3	26.46
103	9299	5	28.02
130	19386	3	26.93
311	161	9	31.81
23966	5232	5	102.67
926	10843	5	70.46
2403	58	3	33.65
18963	14	3	6.38
1056	199	3	13.99
7956	14	22	117.52
102	391	10	3.87
319	914	6	41.73
20779	14	3	7.14
23856	57	5	39.66
160	611	11	57.08
8	14014	5	43.29
126	3145	11	78.25
255	855	3	15.14
451	113	60	362.74
870	453	9	76.17
450	501	5	31.01
8473	525	6	76.1
4128	104	5	20.35
159	4207	3	19.09
138	31336	3	31.89
338	2929	5	44.97
1646	14	33	62
5042	10972	3	48.89
630	1670	3	24.42
35864	8861	3	63.6
1097	575	11	107.73
8067	14	8	17.74
133	8445	3	20.73
50078	12	3	14.75
5805	115	3	15.32
182	554	17	111.09
3182	101	6	7.32
105	11173	3	15.85
4486	12	12	13.64
38045	12	3	10.43
939	2567	3	29.13
24798	103	3	21.56
223	269	4	11.8
825	546	4	28.24
865	126	3	6.33
21333	14	6	28.64
176	8364	3	25.29
7547	14	5	5.9
3138	650	6	65.09
1986	2220	3	32.94
15003	12	9	34.19
4605	668	3	30.71
101	6392	8	24.83
1923	136	4	18.24
102	7648	3	9.43
549	574	9	72.2
4375	12	12	13.18
59	1307	6	9.76
85	3290	3	5
285	1006	3	16.69
105	8765	4	21.26
973	1457	3	26.1
1049	9304	4	53.72
1451	4889	12	180.22
341	317	6	29.9
852	126	9	36.99
2803	114	4	16.44
15366	12	8	26.99
1167	103	6	10.7
120	189	123	702.29
161	6470	3	21.98
377	1181	3	19.26
12978	14	6	17.15
505	176	4	13.77
4437	101	4	4.44
116	17900	3	23.8
163	534	7	29.21
101	8757	3	5.45
59	10276	15	130.36
22407	14	5	20.41
2794	9	7	39.53
3238	531	3	27.27
202	2883	4	28.81
1867	161	3	14.53
104	18216	4	28.89
111	1279	5	14.99
105	475	12	22.58
16342	12	4	7.29
198	891	4	19.46
642	1115	4	31.81
832	818	6	51.99
767	116	5	11.42
7224	125	3	18.37
471	1478	5	42.08
8945	101	4	9.78
9965	12	7	12.34
539	14	69	84.47
7528	10544	3	51.13
5688	16	3	16.89
679	171	3	9.82
375	7702	4	43.51
9479	12	8	15.45
158	8788	4	34.23
138	7444	4	29.57
4972	101	5	8.14
27581	57	5	45.04
105	16908	3	19
10660	14	5	9.38
446	1449	7	62.57
21872	14	3	8.04
5758	8259	3	47.69
12	49081	3	14.75
105	3604	5	19.32
1878	85	4	5.16
201	21785	5	65.2
200	114	8	5.15
106	130	97	182.6
106	2622	5	16.88
12694	12	4	4.71
19842	12	3	5.06
1906	101	9	10.09
111	3483	3	11.56
112	3351	9	54.22
130	12968	3	23.49
115	781	6	15.56
102	15896	4	21.8
1158	941	9	93.8
112	4112	4	19.14
809	195	4	18.6
7461	128	22	255.25
113	1341	9	38.59
23109	14	3	8.04
466	606	3	16.86
950	147	25	183.97
6220	1310	8	115.59
12555	12	4	4.71
1934	107	9	37.12
164	120	15	18.3
19735	12	3	5.06
106	949	4	5
212	12978	3	30.46
134	3014	3	14.38
323	681	17	145.23
831	12	41	21.82
12	26471	5	19.36
59	27713	3	21.83
475	117	10	27.44
6609	2471	3	40.9
293	1316	3	18.37
893	5434	7	90.95
132	2301	7	40.93
3387	14	9	7.59
103	7611	3	12.04
13044	12	7	17.56
440	173	4	12.25
10449	16	3	21.08
59	13027	12	107.08
4555	8180	3	46.18
101	13555	5	19.27
111	357	7	9.7
142	1101	5	21.03
141	722	4	11.96
112	4279	3	12.77
17284	14	3	5.74
3442	14	17	33.56
5377	271	7	74.49
112	1102	17	86.85
101	15966	3	9.24
441	760	3	17.75
535	2422	9	97.45
10229	3789	4	65.03
4283	554	3	29.23
2997	5547	4	56.9
1064	1379	3	26.3
1031	112	12	51.08
12	18579	6	18.59
275	2872	3	22.56
626	13	3	5.96
15372	230	3	32.59
634	128	66	513.5
57	229	26	19.44
10611	115	3	19.3
468	8989	5	61.42
143	12858	3	24.83
102	2339	5	9.34
8657	414	3	32.33
4755	1169	22	355.43
2434	14	12	9.37
7004	776	3	34.29
12	5373	13	20.96
101	6149	5	10.48
991	9	10	43.4
15304	14	3	5.19
1748	209	3	17.24
1100	1368	6	61.4
19291	12	3	5.06
106	9995	4	23.07
399	101	64	116.83
852	107	8	18.77
2895	103	15	79.15
10795	172	8	90.66
4722	14	7	6.52
5324	1089	4	48.5
163	14621	3	27.93
209	216	4	8.61
11302	3269	3	46.27
184	500	8	38.95
25279	12	3	6.97
10980	789	7	102.37
59	21249	4	28.53
2952	14	9	5.75
127	911	12	58.53
155	115	17	15.58
825	756	6	50.9
14767	14	3	4.7
87	170	3	24.5
8216	106	6	37.38
8344	14	4	4.11
27842	12404	4	89.7
865	107	4	4.9
9123	10322	4	72.89
660	20778	3	41.68
1507	584	4	33.57
102	5992	3	7.96
153	206	7	13.28
157	1691	3	13.62
18730	57	3	15.7
796	85	8	8.26
1442	5752	3	36.72
319	1781	3	20.7
8454	319	8	98.76
34075	115	3	30.57
8384	103	5	26.38
11661	18543	3	58.85
119	1648	3	8.73
5544	4451	3	43.27
260	1147	6	42.26
1123	178	15	114.13
109	180	14	12.88
887	117	11	44.13
19524	6369	6	123.76
141	137	9	4.81
114	553	19	77.89
138	3733	3	15.95
31877	12	3	8.38
8999	3422	3	45.02
20454	12	3	5.06
530	12	47	10.35
5332	10383	3	48.82
144	564	4	10.85
4871	1118	3	34.18
10000	59	3	12.57
