123	1231	10	31.5
124	1601	4	8.19
536	10826	4	49.13
8553	9	4	27.65
27204	14	3	12.44
688	540	5	30.97
38365	1053	3	54.35
127	2651	3	8.31
3336	104	12	28.4
1984	684	3	23.33
1060	120	9	23.33
16586	3052	3	49.84
101	2400	21	30.43
2803	283	14	137.61
1169	221	6	32.46
133	1018	3	4.61
12	668	256	1103.14
2132	1044	5	48.92
102	1970	8	4.68
12	4643	6	5.11
103	7431	3	4.74
5591	14	9	17.89
6713	557	3	30.9
1915	1082	4	36.75
447	200	15	73.96
1237	106	11	9.24
3280	110	3	4.81
120	12794	3	18.91
104	1873	19	37.73
5903	124	3	13
186	1151	4	14.59
4	24095	3	29.42
2284	109	5	8.16
102	18530	5	26.03
2890	701	3	25.98
902	145	3	5.17
1508	136	18	105.05
121	830	25	102.86
2	1324	3	4.2
105	33180	3	18.61
751	108	66	287.98
777	190	4	12.43
1049	399	3	16.24
1562	205	4	19.68
1051	630	4	27.43
16	22157	6	76.04
103	4420	7	13.64
103	6528	4	7.13
890	142	3	4.94
101	8016	13	46.72
104	7148	3	4.65
2394	601	5	44.9
819	1626	4	33.22
129	2603	4	13.37
3887	16	7	45.93
8	3394	4	18.01
131	859	6	13.52
103	949	14	6.34
186	2234	3	13.25
133	3299	3	11.45
24379	15457	3	67.86
9740	14	5	10.97
161	540	6	16.08
3150	124	6	25.2
104	730	23	17.58
102	4697	5	6.66
12	5999	7	11.25
954	108	7	5.44
124	849	8	17.39
122	121	431	1390.9
121	485	7	6.55
125	1655	6	17.98
101	17451	4	12.35
242	371	6	21.27
238	1887	3	15.76
779	103	32	42.93
2624	1323	28	409.84
163	1462	5	21.15
168	812	7	26.92
169	532	3	4.77
194	129	19	16.59
699	707	4	25.13
17800	104	3	12.18
112	4317	3	7.46
101	24888	3	11.64
2996	104	8	11.32
123	8680	10	80.27
945	12	33	25.57
1124	115	6	9.89
115	857	7	10.42
177	2117	3	12.67
104	15378	3	10.64
7838	103	3	5.13
2271	1033	5	49.51
101	9609	5	9.77
1998	103	9	7.86
10343	12	4	7.62
492	1463	4	28.33
937	106	15	12.91
101	12241	5	12.92
8603	670	3	34.06
676	1093	6	47.48
744	12	31	12.9
9322	112	17	152.16
102	30701	3	17.43
1751	103	20	38.41
228	1855	4	22.51
1340	329	3	16.63
167	139	18	16.29
9	123	87	124.1
111	817	17	40.12
197	541	3	6.61
2748	217	5	34.08
4940	124	8	47.23
2096	120	3	5.71
199	3110	3	17.07
289	178	18	67.29
101	30508	4	24.22
2263	104	85	513.28
204	4835	3	20.76
18373	107	4	26.45
615	585	8	56.58
4316	223	10	94.61
142	419	5	6.4
329	144	22	75.83
2275	14	19	26.35
1250	103	17	18.54
113	3235	4	10.63
120	2368	5	15.24
11324	12	3	4.82
120	663	5	4.4
6337	2948	4	57
113	1841	10	31.79
105	15616	6	32.84
6300	12	5	5.7
5282	102	20	90.14
12	13070	3	5.61
4189	1351	5	59.96
3530	102	10	19.47
554	2653	4	34.42
116	6196	4	18.66
13176	12	3	5.61
7863	1113	3	36.36
316	177	5	8.51
140	2378	7	35.15
166	340	25	115.06
165	227	23	74.37
140	391	7	11.5
107	429	32	60.81
108	1056	8	8.98
111	1978	11	35.11
3057	1247	15	201.18
19336	103	4	20.47
5444	10038	3	49.27
2069	2960	3	32.87
101	20885	3	9
182	5778	5	38.37
4161	14	7	6.54
9523	19411	4	84.32
393	137	45	226.25
273	577	3	10.14
4	19269	4	38.64
1641	189	3	11.7
1435	127	4	8.47
101	5326	11	21.91
11479	105	5	19.78
129	4625	6	32.78
105	648	107	368.65
189	596	3	6.22
7950	12	5	8.03
128	1062	5	10
157	1816	4	16.1
12783	103	3	8.86
218	1654	4	21.1
214	120	46	103.2
280	168	34	158.35
7917	556	4	45.51
4	1491	5	15.7
162	605	15	69.69
2260	2175	4	43.93
131	649	15	50.72
159	238	8	11.05
114	13218	11	108.34
441	727	3	14.71
1463	113	4	4.73
10483	108	8	51.9
157	5750	4	26.88
2830	306	4	30.21
12	36442	3	18.75
745	1121	3	20.26
1771	268	4	24.22
4933	112	8	37.93
151	1488	59	522.74
3691	104	41	227.47
1639	12	27	35.77
8445	109	4	16.76
8061	12	4	5.18
578	2756	3	24.57
12	22966	4	17.55
2496	116	4	10.24
183	2156	4	19.35
24993	12	3	12.2
5449	107	9	42.22
109	14737	3	15.51
104	17478	6	36.16
150	568	4	6.23
121	1404	6	14.27
3617	107	3	4.94
3243	5695	3	40.71
6527	103	3	3.91
933	211	4	16.15
114	25664	3	24.71
387	342	6	27.45
963	115	5	5.52
658	243	3	9.86
132	200	12	8.15
10160	14	6	16.12
250	1849	4	23.76
6105	124	4	19.89
101	6416	7	11.25
478	921	5	32.54
104	5622	5	9.52
2586	112	6	16.02
131	6048	6	38.77
1369	221	3	13.15
3641	14	14	25.73
1405	2702	7	81.77
103	2092	8	6.23
101	574	101	166.3
5393	14	5	4.54
9584	452	3	32.78
128	1398	3	4.84
17998	109	5	36.56
726	115	6	5.83
101	2162	11	4
548	200	5	16.05
105	21215	4	21.32
2016	1082	3	26.18
812	168	7	26.92
5826	124	32	327.09
110	14244	5	32.56
152	471	5	8.27
184	153	38	99.12
1937	859	8	81.62
5006	603	3	29.15
7505	103	3	4.93
5451	101	10	18.55
106	566	86	262.16
168	1386	4	15.02
4315	173	3	17.38
135	2058	4	13.89
167	1256	5	19.87
4626	4277	3	41.18
734	487	3	15.36
