19173	12	6	25.5
101	20498	4	18.14
1294	12	17	12.13
110	9414	3	14.94
15167	14	3	5.37
25137	12	3	9.17
8796	7355	3	50.88
101	1049	31	71.37
3488	191	3	21.9
15163	102	4	18.73
349	148	3	5.97
103	5721	3	5.79
7343	12	4	4.11
15184	14	3	5.37
105	1760	9	20.28
148	17998	5	57.08
871	978	89	1470.44
5636	106	12	70.31
117	1137	14	75.85
123	273	4	4.28
104	17176	4	20.78
14185	12	3	5.19
6350	103	3	6.37
101	23066	4	19.99
118	4429	3	14.51
20955	2	4	26.4
132	14626	6	61.65
3246	128	3	14.85
1868	763	4	39.65
544	820	10	95.94
2973	14	12	14.92
1952	105	4	4.27
4784	14	9	13.49
221	1990	4	29.6
124	499	13	56.39
16621	106	6	43.25
125	114	91	250.32
158	129	32	98.64
102	826	58	243.35
189	4135	3	22.8
2190	34603	4	79.53
7727	45706	3	67.4
543	116	5	10.34
3994	186	5	42.76
7672	257	4	42.44
18666	105	5	31.74
13704	2	11	98.72
7136	103	8	35.2
18245	7531	7	152.84
6529	117	4	25.12
104	21798	3	15.31
107	3396	10	46.58
131	2815	3	14.96
736	1704	6	63.16
223	386	11	70.08
137	1693	10	66.02
109	115	48	8.6
192	125	6	5.75
373	607	11	92.72
109	6806	3	12.11
101	9843	3	6.03
8298	104	3	8.69
17831	101	3	10.37
6152	102	5	14.9
12585	105	5	25.15
13610	103	4	18.02
1421	7526	3	40.05
9791	14	7	18.16
2611	8	3	11.01
107	4058	8	36.14
111	2572	3	7.62
11289	257	4	46.13
131	119	17	10.69
342	2774	24	314.22
106	6335	4	14.57
122	8818	3	20.13
137	1042	3	9.95
109	1520	10	35.91
7571	4180	3	46.25
110	1124	5	9.96
104	9309	6	27.77
366	3331	12	143.47
103	15650	3	12.18
102	15782	7	43.83
742	278	7	50.95
776	260	11	89.5
174	222	9	34.38
4260	104	4	8.34
268	2	15	9.11
8	2414	7	36.61
16258	14	6	22.31
296	149	5	12.91
9833	14	4	5.79
15461	533	3	39.45
18202	38534	3	74.04
3311	26496	4	77.82
1275	13	3	4.57
107	2643	6	18.76
13179	12	9	38.25
195	3546	5	42.81
1972	7547	9	149.16
1277	2859	4	46.86
32079	12	3	12.75
2520	1937	4	48.75
108	6240	3	10.49
9805	102	14	99.9
44969	12	3	17.13
12	21540	3	8.04
104	22068	5	32.92
11486	12	3	3.88
554	1030	4	32.7
17947	14	3	6.74
178	337	4	13.06
214	988	12	98.7
4909	14	8	10.73
9368	1955	8	134.46
155	7402	3	23.43
4605	21	4	20.94
544	255	3	14.4
12	1501	22	28.74
631	107	19	53.27
5839	180	4	35.1
103	2355	5	6.78
1622	105	5	5.8
3667	101	9	19.19
6404	12381	3	51.99
1334	545	6	56.85
157	2472	3	17.26
105	2258	4	4.99
102	6615	7	26.96
16826	390	3	38.49
1623	4711	4	52.58
119	2395	5	23.78
38914	4078	3	63.32
244	203	3	7.67
8651	14	4	4.61
1642	12	16	15.09
122	1865	3	10.78
584	249	3	14.56
6929	40962	3	66.82
1574	2667	13	188.97
102	23696	4	24.4
18057	14	3	6.74
101	17550	5	22.27
596	43608	3	52.25
149	1709	4	21.6
103	21313	4	22.73
5503	101	4	5.64
6532	103	4	10.96
390	229	4	17.86
1107	12	15	5.69
101	481	90	266.11
115	15009	3	22.63
28043	14	3	10.22
105	3779	5	12.23
279	1956	3	22.08
28851	101	4	22.56
103	8005	3	7.85
7545	12	6	10.91
155	6840	3	22.88
102	7250	5	17.01
148	24164	4	46.49
3645	101	5	5.59
104	1435	6	6.55
4372	14	6	4.32
189	558	12	79.72
14316	12	3	5.19
130	472	3	5.37
104	3289	4	6.61
14179	28687	3	65.01
119	3284	5	26.75
182	151	155	1243.36
15365	14	4	9.56
331	37141	4	65.12
4434	101	4	4.31
11162	12	3	3.88
106	193	51	89.92
111	1311	6	16.24
1150	103	7	6.25
14022	103	3	11.54
2538	1378	3	32.89
112	7633	3	14.33
24450	104	3	16.52
12	8378	7	16.38
5732	130	3	18.84
174	2246	10	86.46
112	2082	15	81.96
23322	14	3	8.76
12	14732	3	5.74
173	5146	5	44.29
9992	102	3	9.01
108	2	448	445.48
1759	2569	4	48.2
162	2906	5	36.66
13787	3050	4	67.75
12345	273	3	33.49
102	25662	5	34.59
111	7733	3	14.04
377	217	37	324.63
571	1710	6	60.12
