627	123	4	8.72
3539	10641	3	47.73
845	4018	5	59.53
102	17143	7	41.52
102	19372	3	11.52
123	2407	4	18.67
1479	106	6	6.81
101	24096	4	13.85
7652	101	8	14.86
1305	141	7	38.66
101	3032	15	18.16
4271	1302	7	95.18
2296	12	12	4.55
36359	12	4	20.35
103	3952	4	6.78
9233	102	3	6.11
156	221	4	6.35
155	353	3	6.04
12	311	128	113.71
190	724	3	12.21
30996	101	4	16.33
102	7550	3	5.09
3514	107	3	6.57
103	8209	3	7.78
795	996	4	33.67
17066	1103	3	43.76
1241	106	6	5.48
16209	14	3	6.47
128	436	4	7.34
12781	120	8	80.8
101	394	291	960.15
104	1877	18	57.68
2469	12	17	15.7
17345	14	3	7.13
490	323	10	70.69
8	1511	24	175.55
11155	33711	3	66.6
104	19275	3	14.46
40285	103	3	19.91
101	22693	3	6.92
8323	12	6	7.85
1957	101	17	12.24
102	21763	3	12.49
148	1427	5	25.92
151	2976	3	17.46
25170	101	4	13.85
17847	12	7	26.41
103	4423	5	11.25
420	282	6	32.51
19021	2609	3	50.67
18031	8	4	36.99
221	1772	8	65.99
8718	12	5	5.4
27692	14	4	16.53
2196	156	18	165.07
185	132	8	12.02
103	123	128	50.47
102	4700	11	35.15
122	2039	9	53.24
16237	36448	3	69.4
30659	147	3	34.09
16611	14	4	11.12
626	673	5	38.07
17137	34429	3	70.16
102	19930	4	18.24
35869	14	3	13.58
2831	12	28	59.66
1295	1069	3	26.83
179	7145	5	48.24
6115	14	7	12.14
101	38483	3	11.54
101	21300	4	12.07
101	29249	4	16.33
15737	12	5	12.4
836	927	5	44.12
6638	3149	6	96.51
43433	103	3	24.38
349	329	3	12.04
143	831	3	9.15
102	12651	4	13.54
369	332	3	12.49
26244	101	5	21.23
17830	14	3	7.13
29510	12	3	8.86
104	11128	3	10.26
118	1684	3	9.59
112	958	4	8.42
19706	101	4	10.69
4256	648	4	43.93
30269	126	5	63.45
3809	102	5	6.6
134	4449	4	26.43
12397	218	4	44.4
414	3043	3	26.25
10353	106	4	16.35
6132	12	8	9.98
154	24851	3	33.15
798	181	3	12.48
107	3439	3	6.47
164	3477	7	59.42
3805	12	15	22.1
108	1687	4	6.67
2167	27562	4	72.52
107	6335	3	10.14
6643	101	16	49.88
10294	12	6	10.25
163	2701	3	18.48
134	1233	3	10.62
106	1027	17	38.67
187	31356	4	54.09
5643	12	28	119.01
1007	128	4	13.28
28995	102	3	15.21
103	12182	13	98.46
113	1132	3	5.63
189	15133	4	44.7
132	19373	3	28.69
113	1985	6	25.07
139	1017	5	21.51
5286	102	6	13.47
5910	12608	13	293.98
332	171	4	11.27
16256	12	3	4.19
15232	14	4	10.26
1490	1667	4	42.68
101	8614	7	13.09
9833	12	12	39.12
108	2644	3	5.83
52271	110	3	33.54
277	8279	5	56.3
920	378	8	65.55
3505	12	10	6.58
11486	101	8	22.68
3144	12	14	13.94
492	466	5	32.07
585	683	3	19.57
23876	12	3	6.36
151	288	3	4.54
179	340	19	114.4
121	1043	12	61.32
8613	111	3	17.12
101	8230	15	55.22
1192	8637	5	71.81
101	5734	8	10.35
576	1866	11	122.18
7564	15631	4	76.84
8408	12	5	5.01
1177	463	4	30.73
52229	119	3	36.65
104	282	21	8.74
284	4129	3	25.89
101	1861	61	193.43
3667	14	14	28.27
6260	514	3	32.23
451	5085	4	42.45
280	135	6	12.48
101	7405	9	18.13
3453	167	3	20.34
104	5037	3	5.29
4750	312	3	27.44
150	381	3	5.75
152	659	3	8.78
4298	3432	3	41.18
8	680	3	5.23
1065	108	8	16.6
6048	21	3	20.79
226	11130	4	44.2
17031	14	3	6.47
18056	12	3	4.79
